Passenger_ID,Flight_ID,Airline,Departure_Airport,Arrival_Airport,Departure_Time,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Price_USD,Age,Gender,Income_Level,Travel_Purpose,Seat_Class,Bags_Checked,Frequent_Flyer_Status,Check_in_Method,Flight_Satisfaction_Score,Delay_Minutes,Booking_Days_In_Advance,No_Show,Weather_Impact,Seat_Selected,Booking_Lead_Time
P8056,F137,United,LAX,SEA,2025-03-13 12:01:12,174,On-time,1367,251.52,53,Female,High,Family,Economy,0,Silver,Mobile App,8.019895711029157,13.0,56,0,0,Aisle,109
P8060,F1744,Southwest,JFK,LAX,2024-09-25 13:44:16,242,On-time,1229,541.4,50,Male,Medium,Business,First,1,Gold,Airport Kiosk,9.47448348140612,11.0,67,0,0,Window,44
P8061,F1997,Southwest,LAX,DFW,2025-03-02 02:42:25,48,On-time,1289,265.38,73,Female,High,Family,Economy,1,Gold,Mobile App,7.288306981033694,21.0,0,0,0,Window,78
P8063,F764,Delta,ORD,LAX,2024-09-03 13:29:44,89,On-time,992,352.09,59,Female,High,Leisure,Economy,1,Platinum,Desk,8.281688630736188,10.0,60,0,0,Aisle,119
P8066,F1169,United,SFO,LAX,2024-04-09 11:17:32,124,On-time,1341,385.55,30,Female,Medium,Business,Business,0,Gold,Desk,7.90127347338838,1.0,52,0,0,Middle,101
P8067,F211,Southwest,SFO,DEN,2024-05-25 12:00:46,179,Delayed,1293,372.62,65,Female,Low,Leisure,Economy,1,Gold,Airport Kiosk,6.774031342964273,13.0,9,0,0,Window,105
P8073,F1990,JetBlue,SEA,LAX,2025-04-06 00:49:23,166,On-time,1336,405.91,21,Male,Medium,Emergency,First,1,Silver,Online,9.84912603306531,3.0,65,0,0,Aisle,37
P8074,F1152,United,JFK,JFK,2024-07-21 07:01:49,183,On-time,1476,425.06,77,Male,Medium,Family,Economy,1,Platinum,Online,6.5691804586984,2.0,31,0,0,Middle,63
P8079,F978,JetBlue,DEN,JFK,2023-09-26 22:44:38,71,On-time,1319,425.16,74,Female,Medium,Family,Economy,1,Silver,Online,6.646397658807741,5.0,22,0,0,Window,21
P8080,F166,Delta,JFK,ORD,2024-04-16 05:52:38,197,On-time,1419,101.21,28,Female,Medium,Leisure,Economy,3,Platinum,Airport Kiosk,8.694645200059101,2.0,20,0,0,Aisle,80
P8081,F1473,United,LAX,SEA,2023-11-29 18:35:13,219,On-time,713,549.71,75,Male,Low,Family,Economy,0,Silver,Desk,7.91833805633017,4.0,87,0,0,Window,81
P8082,F813,Delta,DEN,ATL,2023-12-14 00:11:44,196,On-time,978,426.34,48,Female,Medium,Family,Premium Economy,1,Silver,Mobile App,8.396250418631348,3.0,55,0,1,Middle,112
P8086,F680,Southwest,LAX,SEA,2025-01-17 23:06:31,171,On-time,1496,330.81,33,Female,Medium,Emergency,Economy,1,Silver,Online,7.1020593166417525,17.0,2,0,0,Aisle,56
P8088,F669,United,SEA,SEA,2024-07-09 22:25:23,188,On-time,1323,369.01,62,Male,Medium,Business,Premium Economy,1,Silver,Desk,8.465700768007917,2.0,17,0,0,Aisle,111
P8089,F239,United,SFO,LAX,2024-02-07 08:11:10,266,On-time,811,352.32,21,Male,Low,Emergency,Economy,0,Silver,Online,6.9146373680503554,13.0,40,0,1,Aisle,49
P8090,F442,Southwest,SFO,ORD,2024-12-29 19:52:59,156,On-time,952,245.64,22,Male,Medium,Emergency,Economy,2,Gold,Airport Kiosk,8.061143554844424,7.0,27,0,1,Window,101
P8094,F1957,American Airlines,SFO,DFW,2023-08-13 08:48:58,149,On-time,931,351.8,65,Female,Low,Leisure,Premium Economy,2,Gold,Online,7.233254857890202,7.0,45,0,0,Aisle,0
P8096,F805,JetBlue,JFK,SFO,2025-02-14 11:50:40,195,Cancelled,1476,334.18,44,Male,Low,Business,Economy,1,Silver,Desk,6.03694178372086,37.0,98,0,1,Aisle,52
P8097,F716,Delta,LAX,SEA,2024-05-20 07:19:21,169,Delayed,1093,215.35,28,Female,Medium,Leisure,Economy,0,Silver,Mobile App,6.396696887951687,3.0,81,0,0,Middle,59
P8098,F1036,American Airlines,ORD,DFW,2023-06-04 08:31:51,157,On-time,967,282.09,23,Female,Medium,Leisure,Economy,0,Silver,Online,7.414425174646187,1.0,116,0,0,Window,33
P8100,F595,JetBlue,DFW,SEA,2024-10-09 13:13:53,204,On-time,1442,512.68,21,Female,Medium,Family,Economy,0,Platinum,Desk,6.700657483132566,8.0,80,0,0,Window,16
P8101,F1653,JetBlue,JFK,DEN,2024-11-13 10:10:05,109,Delayed,1300,308.6,56,Male,Medium,Business,First,0,Silver,Mobile App,8.729394706684245,5.0,43,0,0,Window,3
P8102,F788,American Airlines,SEA,DEN,2024-12-23 03:40:22,159,On-time,1363,247.76,43,Male,Low,Business,Economy,0,Gold,Mobile App,6.081070959442262,34.0,119,1,0,Middle,42
P8103,F1164,JetBlue,SFO,ORD,2025-01-29 09:36:42,295,Delayed,1659,271.77,31,Female,Medium,Family,Economy,3,Silver,Desk,8.345716102995157,2.0,87,0,0,Middle,117
P8104,F1048,JetBlue,ATL,ORD,2025-04-09 01:25:17,98,On-time,1619,441.98,51,Male,Low,Business,Economy,2,Silver,Airport Kiosk,8.481828171566903,1.0,111,0,0,Window,89
P8108,F1644,JetBlue,DEN,JFK,2025-04-17 07:33:02,240,On-time,1061,503.9,41,Female,High,Family,Economy,1,Platinum,Airport Kiosk,7.154509138908699,18.0,15,0,0,Aisle,93
P8109,F1497,Southwest,DFW,DEN,2023-06-23 02:09:50,207,On-time,1378,218.56,37,Male,High,Emergency,Economy,2,Silver,Desk,6.774187153470766,1.0,68,0,0,Aisle,49
P8111,F48,Delta,DEN,ORD,2023-11-01 01:54:13,288,On-time,1019,366.55,55,Female,Medium,Leisure,First,2,Gold,Airport Kiosk,8.240152200501704,22.0,36,0,1,Aisle,60
P8112,F627,American Airlines,ATL,JFK,2023-12-03 16:36:37,152,On-time,1756,430.11,77,Female,Low,Family,Economy,1,Gold,Airport Kiosk,7.232732373816161,23.0,34,0,0,Window,34
P8113,F448,American Airlines,DEN,SFO,2024-09-11 00:33:53,192,On-time,186,211.04,37,Male,Medium,Family,Economy,1,Gold,Mobile App,7.003805919675825,25.0,27,0,0,Window,7
P8115,F15,American Airlines,JFK,ORD,2025-01-15 04:09:04,165,On-time,1468,311.97,72,Male,Low,Emergency,Economy,2,Gold,Online,8.236079131884916,10.0,88,0,0,Middle,82
P8116,F728,United,DEN,SEA,2023-07-31 20:39:15,118,On-time,1776,195.41,24,Female,Low,Business,Economy,1,Silver,Online,7.037603910923022,4.0,48,0,0,Aisle,35
P8119,F238,Southwest,SFO,SFO,2024-08-31 11:18:15,245,On-time,1353,393.28,38,Female,Low,Business,Economy,0,Silver,Mobile App,6.8925598653947375,8.0,105,0,0,Window,42
P8120,F1016,JetBlue,SFO,SFO,2023-12-02 20:41:02,73,Delayed,1536,343.67,51,Male,Low,Family,Premium Economy,1,Platinum,Airport Kiosk,7.394084379201134,7.0,56,0,0,Window,26
P8125,F1894,Delta,LAX,ATL,2024-09-17 15:43:50,295,Cancelled,1093,413.04,40,Male,High,Business,Business,1,Platinum,Desk,8.40346809624156,5.0,116,0,0,Window,27
P8126,F1825,Southwest,SEA,LAX,2024-06-07 19:45:02,258,Cancelled,449,306.13,50,Female,High,Emergency,Economy,0,Gold,Online,6.828429881676769,4.0,82,0,0,Aisle,28
P8127,F1471,United,ORD,JFK,2023-04-29 06:02:27,344,On-time,1381,420.38,78,Female,Low,Leisure,Economy,0,Silver,Online,7.49970328978868,6.0,56,0,0,Aisle,15
P8129,F609,Southwest,ORD,SFO,2024-09-18 09:37:29,214,On-time,1020,417.91,59,Female,Low,Family,Business,0,Silver,Airport Kiosk,6.9550288466186885,16.0,9,0,0,Aisle,46
P8136,F379,American Airlines,ORD,SEA,2024-01-25 17:35:51,260,On-time,1186,63.43,71,Female,Medium,Business,Economy,3,Gold,Airport Kiosk,6.870020091793938,0.0,60,1,1,Aisle,47
P8142,F325,Southwest,ATL,JFK,2023-07-10 15:59:37,153,On-time,1821,156.32,76,Female,Medium,Business,Premium Economy,0,Silver,Desk,7.869003742510668,8.0,102,0,0,Window,3
P8143,F822,American Airlines,SFO,SEA,2024-09-04 13:41:56,246,Cancelled,1424,255.95,48,Male,Medium,Business,Economy,0,Silver,Online,7.013071069323918,11.0,103,0,1,Window,29
P8145,F420,Southwest,SFO,JFK,2023-06-29 03:12:26,144,On-time,1035,272.26,22,Male,Low,Family,Economy,1,Silver,Online,6.221151628909122,5.0,99,0,0,Middle,21
P8146,F21,United,DFW,SEA,2024-11-18 19:08:18,156,Cancelled,905,412.34,31,Male,High,Leisure,Economy,0,Silver,Online,8.559080488754107,5.0,26,0,0,Aisle,74
P8148,F1028,United,ATL,SEA,2024-12-05 00:36:15,290,On-time,1416,279.81,26,Female,Low,Family,Premium Economy,0,Silver,Airport Kiosk,7.570363423996535,5.0,57,0,0,Aisle,107
P8156,F633,United,SEA,JFK,2025-03-21 13:56:32,214,On-time,1285,486.43,18,Female,Low,Family,Economy,0,Silver,Desk,5.426946883300941,37.0,116,0,0,Window,0
P8157,F803,American Airlines,ATL,LAX,2024-01-27 01:12:52,285,On-time,1149,465.08,18,Male,Medium,Family,First,0,Silver,Airport Kiosk,9.057182429230869,5.0,12,0,0,Middle,57
P8158,F1277,American Airlines,SEA,LAX,2023-09-12 04:53:42,174,On-time,1298,289.64,49,Female,Medium,Emergency,Economy,3,Silver,Mobile App,7.772152532435112,0.0,7,0,0,Window,89
P8162,F11,Delta,ATL,ATL,2023-05-18 21:27:59,178,On-time,1249,321.56,58,Female,High,Emergency,Economy,0,Silver,Desk,6.9423777954037,17.0,113,0,0,Window,5
P8163,F1450,Delta,SFO,JFK,2024-06-02 23:20:32,162,On-time,1086,470.43,49,Male,Medium,Emergency,First,1,Silver,Desk,9.390868163215046,21.0,116,0,0,Aisle,69
P8164,F50,American Airlines,SEA,ATL,2023-09-06 22:16:51,277,Delayed,1284,450.17,73,Male,Medium,Emergency,Economy,1,Gold,Mobile App,6.835148887409554,9.0,118,0,0,Window,43
P8165,F1122,Delta,DEN,JFK,2024-07-26 10:46:59,194,On-time,1301,314.41,51,Female,Medium,Family,First,2,Silver,Mobile App,8.585120656290853,6.0,29,0,1,Window,71
P8166,F1826,Delta,SFO,DEN,2023-09-30 20:26:26,148,On-time,1148,234.41,31,Male,Medium,Family,Premium Economy,3,Silver,Desk,8.400769402016447,7.0,96,0,0,Window,23
P8167,F901,United,DFW,SFO,2023-04-25 05:05:22,191,On-time,1215,362.92,49,Male,Low,Emergency,Economy,1,Platinum,Airport Kiosk,7.503241762436088,10.0,11,0,0,Window,85
P8168,F629,United,ATL,ATL,2024-07-25 06:33:24,268,On-time,1378,454.38,45,Female,Medium,Family,Economy,3,Silver,Mobile App,7.406799052261178,4.0,112,0,0,Aisle,18
P8169,F1155,Southwest,JFK,ATL,2024-06-27 22:43:34,247,On-time,1347,389.18,33,Female,Medium,Family,Economy,1,Silver,Mobile App,7.716433856655991,14.0,16,0,0,Aisle,100
P8175,F1340,Delta,DEN,LAX,2024-12-02 11:04:25,180,Delayed,1172,164.68,69,Female,Low,Leisure,First,2,Platinum,Desk,8.418274399055823,1.0,13,0,0,Middle,41
P8177,F310,Southwest,ATL,ORD,2024-04-01 12:27:15,120,Delayed,1245,374.18,28,Female,Medium,Business,Premium Economy,3,Gold,Online,8.85219495584296,11.0,58,0,0,Aisle,73
P8179,F1824,JetBlue,SFO,LAX,2023-12-08 03:53:37,158,On-time,1897,355.9,30,Female,Medium,Business,Economy,2,Gold,Mobile App,6.760615581306839,7.0,55,0,0,Aisle,11
P8182,F753,JetBlue,ATL,LAX,2024-03-01 20:07:03,146,Cancelled,1582,402.38,67,Female,Low,Emergency,Business,1,Gold,Desk,8.13161081911499,2.0,79,0,0,Window,26
P8183,F590,American Airlines,LAX,DEN,2025-04-08 04:06:52,49,Delayed,1204,570.18,18,Female,High,Family,Premium Economy,1,Silver,Mobile App,8.345204216108776,10.0,43,1,0,Aisle,38
P8184,F1960,American Airlines,ORD,ORD,2024-07-26 21:50:33,51,On-time,1456,326.7,57,Female,Medium,Family,Premium Economy,1,Silver,Online,7.239998410304253,17.0,28,1,0,Window,8
P8188,F163,American Airlines,DEN,SFO,2024-03-29 02:59:51,18,Delayed,987,483.61,21,Male,Low,Emergency,Economy,2,Silver,Mobile App,8.982075624685784,2.0,66,0,0,Middle,118
P8191,F1952,Southwest,LAX,DFW,2024-07-23 22:16:11,213,On-time,1659,327.19,41,Female,Medium,Business,Economy,0,Platinum,Desk,7.112297988272703,5.0,57,0,1,Middle,106
P8192,F1174,American Airlines,ATL,ATL,2024-12-25 21:08:20,155,On-time,1698,374.72,57,Male,Medium,Family,Business,0,Platinum,Mobile App,7.833219789704517,8.0,103,1,1,Window,61
P8193,F1300,American Airlines,JFK,ATL,2024-12-20 18:06:43,214,On-time,814,301.93,24,Male,High,Family,Economy,1,Silver,Airport Kiosk,7.475033545133184,5.0,4,0,0,Aisle,116
P8194,F242,United,SEA,SFO,2023-05-12 02:51:40,181,On-time,1640,188.36,45,Male,Medium,Leisure,Business,1,Silver,Online,7.388249816224208,0.0,111,0,1,Window,14
P8195,F1631,JetBlue,SEA,LAX,2024-12-03 06:24:18,142,On-time,732,299.5,66,Female,Low,Emergency,Economy,1,Gold,Mobile App,6.049579273608071,0.0,46,0,0,Window,1
P8198,F249,United,SEA,ORD,2024-06-24 21:34:40,198,On-time,747,395.01,22,Female,Medium,Family,First,1,Silver,Airport Kiosk,9.672448553639247,6.0,104,0,1,Window,116
P8203,F6,United,SFO,SEA,2023-04-30 09:32:03,188,On-time,1237,213.54,74,Female,Low,Business,First,1,Gold,Desk,9.032652576088283,3.0,118,0,0,Window,6
P8204,F232,Southwest,DEN,ATL,2024-06-25 12:24:24,-9,Delayed,1719,446.97,47,Female,Low,Emergency,Premium Economy,0,Silver,Online,7.347627430402981,3.0,39,0,0,Window,42
P8205,F679,American Airlines,SEA,SFO,2024-06-10 11:05:50,209,On-time,1202,378.93,47,Male,Medium,Leisure,Business,3,Gold,Desk,7.4504335563038255,10.0,51,0,1,Middle,81
P8206,F16,JetBlue,SFO,SFO,2024-11-09 19:27:04,199,On-time,729,444.96,74,Female,Medium,Family,Business,0,Silver,Airport Kiosk,8.2979514370555,22.0,94,0,0,Middle,107
P8207,F978,JetBlue,SEA,JFK,2023-10-04 04:15:57,180,On-time,1326,427.73,69,Female,Medium,Emergency,Premium Economy,0,Platinum,Desk,7.378551229435519,12.0,49,0,0,Window,37
P8212,F1804,JetBlue,DEN,ATL,2024-11-08 02:37:07,319,On-time,1475,247.33,32,Male,Low,Family,Premium Economy,0,Gold,Mobile App,7.947482686493252,31.0,109,0,0,Middle,58
P8213,F1628,United,DEN,LAX,2024-12-25 19:11:22,219,On-time,1280,363.76,57,Male,Medium,Leisure,Economy,0,Silver,Mobile App,7.733833726671543,21.0,15,0,0,Window,94
P8217,F899,JetBlue,DFW,LAX,2024-11-16 21:49:01,242,On-time,1310,228.9,73,Male,Medium,Business,Economy,2,Silver,Airport Kiosk,6.453627590398043,53.0,79,0,0,Aisle,67
P8218,F1510,American Airlines,JFK,LAX,2024-01-19 16:18:13,297,Delayed,1027,376.46,47,Male,Low,Emergency,Economy,0,Gold,Mobile App,7.624418735954159,27.0,19,0,0,Window,112
P8221,F699,JetBlue,JFK,LAX,2023-10-30 16:46:44,300,Delayed,1560,398.32,23,Female,Medium,Business,Premium Economy,0,Silver,Online,7.1864046904153405,15.0,74,0,0,Middle,87
P8222,F1413,Delta,JFK,DEN,2023-08-07 22:38:42,251,On-time,1218,238.18,58,Female,Medium,Leisure,Economy,1,Platinum,Desk,6.8836208884484495,13.0,85,0,0,Aisle,21
P8224,F386,JetBlue,LAX,LAX,2024-12-24 19:29:04,143,On-time,1203,321.22,69,Female,Medium,Family,Economy,0,Gold,Mobile App,7.159550473049698,17.0,3,0,0,Aisle,43
P8225,F313,Delta,DFW,SFO,2023-10-08 08:33:24,143,On-time,870,225.4,69,Female,High,Leisure,Premium Economy,1,Silver,Mobile App,6.6773827929814376,16.0,3,0,1,Aisle,5
P8226,F1414,American Airlines,DEN,DFW,2023-07-27 11:52:14,231,On-time,1467,232.63,45,Female,Low,Emergency,Economy,0,Platinum,Mobile App,6.4619075437039735,6.0,77,0,1,Window,41
P8227,F1211,Southwest,SEA,SFO,2024-01-01 03:56:46,126,On-time,916,138.71,70,Female,Medium,Emergency,Business,0,Gold,Desk,8.264932434154947,6.0,90,0,0,Middle,24
P8231,F958,JetBlue,LAX,SFO,2024-02-01 09:16:49,49,Delayed,1272,234.26,62,Female,Medium,Business,Economy,1,Gold,Desk,7.325351008527394,28.0,108,0,0,Window,54
P8232,F1328,JetBlue,ORD,ORD,2024-02-03 11:36:33,186,On-time,1268,445.49,18,Male,High,Family,Premium Economy,1,Gold,Desk,7.43786814687854,11.0,29,0,0,Middle,15
P8236,F1948,Southwest,SEA,JFK,2024-06-22 00:00:26,260,On-time,1137,471.85,37,Female,High,Emergency,Economy,0,Platinum,Mobile App,7.877688123396578,3.0,82,0,0,Aisle,27
P8237,F1700,JetBlue,SFO,SFO,2023-12-01 03:42:47,111,On-time,1019,249.1,58,Female,High,Emergency,Economy,1,Silver,Desk,7.706962687118729,9.0,73,0,0,Aisle,95
P8239,F163,Delta,ORD,SFO,2024-09-25 18:42:39,184,On-time,1179,207.91,32,Female,Medium,Emergency,Business,2,Silver,Mobile App,8.952209510792706,1.0,103,0,0,Aisle,50
P8240,F373,American Airlines,JFK,DEN,2024-03-12 00:14:57,130,On-time,785,383.77,34,Female,Medium,Business,Premium Economy,1,Silver,Online,8.534544270732138,17.0,62,0,0,Middle,118
P8241,F472,JetBlue,DFW,ORD,2023-06-11 08:50:23,111,On-time,1335,419.18,27,Male,Medium,Family,Business,3,Gold,Online,7.693197336427688,12.0,20,0,0,Window,48
P8242,F975,JetBlue,SEA,DFW,2023-12-22 07:15:25,232,On-time,1409,273.97,77,Male,Medium,Business,Business,2,Silver,Mobile App,7.6124836938378495,22.0,13,0,0,Window,8
P8244,F138,American Airlines,SEA,DEN,2024-03-03 20:52:50,124,On-time,1101,270.51,49,Male,Medium,Business,Premium Economy,0,Gold,Online,7.7260162258605884,5.0,75,0,0,Middle,44
P8246,F1889,American Airlines,LAX,JFK,2025-02-20 10:42:41,245,On-time,1288,358.91,20,Female,Medium,Family,Premium Economy,1,Platinum,Airport Kiosk,7.574803798356532,26.0,40,0,0,Middle,31
P8247,F1482,Southwest,ORD,SFO,2023-10-27 14:38:37,168,On-time,537,375.48,23,Female,Low,Emergency,Business,1,Gold,Airport Kiosk,8.74375635466416,3.0,38,0,0,Aisle,68
P8249,F291,Delta,DFW,LAX,2024-06-17 07:57:33,130,On-time,1053,307.28,55,Female,Medium,Family,Premium Economy,0,Silver,Online,8.06108022531382,21.0,36,0,0,Window,68
P8250,F293,JetBlue,DFW,ATL,2025-02-16 17:56:36,189,On-time,1187,445.4,63,Male,High,Emergency,Economy,2,Gold,Online,6.573967364704191,27.0,63,0,0,Middle,41
P8254,F1992,Delta,ATL,ORD,2023-07-11 04:51:00,310,On-time,770,390.11,46,Female,Low,Business,Business,1,Silver,Airport Kiosk,8.207538169695372,13.0,67,0,0,Middle,73
P8255,F332,American Airlines,ATL,LAX,2024-03-27 01:49:07,133,Delayed,1113,374.72,47,Female,High,Business,Economy,0,Gold,Mobile App,7.525344300823738,11.0,79,0,0,Window,38
P8256,F509,American Airlines,SEA,LAX,2025-01-11 16:31:27,208,On-time,1259,317.96,75,Male,High,Emergency,Business,0,Platinum,Desk,7.941479559599677,4.0,49,0,0,Window,14
P8260,F1491,American Airlines,DFW,DEN,2024-08-23 15:07:34,179,Delayed,1074,290.39,34,Male,High,Family,Economy,3,Silver,Desk,6.9580905122668835,3.0,0,0,0,Window,2
P8261,F280,JetBlue,DEN,SEA,2023-09-01 20:52:35,93,On-time,946,370.72,71,Female,Low,Leisure,Economy,1,Platinum,Desk,6.92139331392468,13.0,84,0,0,Middle,82
P8263,F857,Delta,ORD,SFO,2025-03-02 08:13:41,140,On-time,1230,382.13,40,Male,Low,Family,First,1,Gold,Desk,7.866073564309859,14.0,70,0,0,Middle,91
P8265,F1171,JetBlue,DFW,ORD,2024-09-25 11:31:54,217,On-time,1083,295.19,21,Male,Medium,Family,Economy,1,Silver,Online,6.693352377691561,8.0,2,0,0,Aisle,78
P8269,F1463,JetBlue,DFW,SFO,2024-04-04 17:29:48,106,On-time,1278,339.44,21,Male,Medium,Business,Premium Economy,3,Silver,Airport Kiosk,8.525176684722759,27.0,48,0,0,Middle,110
P8272,F686,JetBlue,ATL,JFK,2024-11-28 07:36:47,185,On-time,1177,279.93,45,Female,Medium,Business,First,1,Silver,Airport Kiosk,8.310316431539457,4.0,50,0,1,Middle,92
P8273,F126,Southwest,LAX,DEN,2024-12-21 15:50:23,145,On-time,1380,360.51,72,Male,Low,Leisure,Premium Economy,1,Platinum,Airport Kiosk,8.317554548426063,1.0,105,1,0,Aisle,18
P8281,F799,Southwest,SEA,DFW,2024-09-11 23:17:10,216,Delayed,1236,357.03,64,Male,Medium,Emergency,Economy,1,Silver,Airport Kiosk,7.262737656781292,2.0,66,0,0,Window,50
P8284,F14,American Airlines,ORD,DEN,2024-04-09 14:15:46,42,On-time,1036,483.2,40,Female,Medium,Family,Economy,1,Platinum,Mobile App,6.684859920619391,3.0,0,0,0,Aisle,44
P8285,F403,Southwest,SFO,DEN,2025-02-13 21:55:20,177,On-time,1739,288.14,56,Male,Medium,Emergency,Economy,1,Silver,Mobile App,6.670754509731668,7.0,83,0,0,Aisle,7
P8286,F1466,United,SEA,LAX,2024-06-23 18:28:25,188,On-time,1122,253.88,39,Female,Low,Emergency,Premium Economy,1,Gold,Mobile App,7.852565370108592,1.0,101,0,1,Window,86
P8288,F1875,American Airlines,JFK,ATL,2024-04-04 02:59:30,272,On-time,-10,531.92,72,Female,Low,Leisure,Economy,2,Gold,Desk,8.380439884093514,7.0,6,0,0,Aisle,76
P8291,F331,Delta,LAX,ORD,2024-12-18 13:28:16,110,On-time,1011,320.16,44,Male,Low,Emergency,Economy,0,Gold,Mobile App,7.115719241810798,20.0,32,0,0,Middle,8
P8292,F35,JetBlue,JFK,LAX,2024-03-02 19:32:41,179,On-time,1182,386.99,65,Male,Medium,Business,Business,1,Silver,Desk,8.610344464281322,19.0,60,0,0,Window,59
P8294,F395,Southwest,JFK,DEN,2024-10-03 19:49:47,122,On-time,790,390.48,44,Male,Low,Leisure,Premium Economy,2,Silver,Mobile App,8.372233476056572,18.0,0,0,0,Aisle,76
P8301,F1797,Delta,ORD,SFO,2024-03-25 04:22:16,205,On-time,900,463.61,53,Male,Medium,Family,Economy,0,Platinum,Airport Kiosk,8.857747910488497,6.0,55,0,0,Aisle,97
P8302,F331,United,LAX,JFK,2024-11-29 22:17:41,248,On-time,1008,451.42,47,Male,Low,Business,Economy,0,Silver,Online,7.029604764233202,3.0,75,0,0,Middle,40
P8306,F1074,JetBlue,ATL,DFW,2024-01-05 19:16:37,186,Delayed,648,407.05,43,Female,Medium,Business,Economy,0,Silver,Online,7.509520159120074,9.0,68,0,0,Aisle,100
P8308,F342,United,SEA,ATL,2023-07-07 15:53:16,167,Delayed,1033,406.29,55,Female,High,Emergency,Premium Economy,0,Silver,Online,7.432841337707627,4.0,25,0,0,Aisle,0
P8310,F951,Delta,JFK,DEN,2025-01-31 12:43:12,261,On-time,1243,373.78,57,Female,High,Leisure,Economy,0,Gold,Online,8.854318605573857,5.0,19,0,0,Middle,106
P8312,F1698,Delta,DFW,ATL,2023-09-13 08:05:14,97,On-time,1714,341.07,30,Male,Low,Leisure,Economy,1,Gold,Online,6.9837434043086555,22.0,102,0,0,Window,109
P8314,F1848,Delta,DFW,JFK,2024-07-28 02:11:20,157,On-time,1397,246.53,32,Male,High,Leisure,Economy,3,Silver,Airport Kiosk,7.217423778559699,17.0,38,0,1,Middle,55
P8316,F1335,Southwest,JFK,LAX,2024-03-25 21:26:42,279,On-time,1608,484.21,55,Male,Medium,Business,Business,1,Gold,Airport Kiosk,8.836280335486066,3.0,37,0,0,Middle,88
P8317,F546,Southwest,ORD,LAX,2023-12-23 13:40:48,99,On-time,890,547.32,48,Male,Low,Business,Economy,0,Gold,Airport Kiosk,7.528834719969194,2.0,24,0,0,Window,49
P8318,F63,American Airlines,JFK,DEN,2023-05-05 10:12:29,178,Delayed,839,423.03,53,Male,Medium,Family,Economy,1,Platinum,Airport Kiosk,8.191655654293797,19.0,24,0,0,Window,11
P8319,F628,United,SFO,SFO,2024-01-09 05:28:54,165,On-time,2186,655.21,20,Female,Medium,Leisure,Premium Economy,1,Gold,Mobile App,8.146576967069658,4.0,40,0,0,Window,88
P8321,F1188,Delta,DEN,ATL,2023-10-17 00:08:37,270,On-time,847,246.48,39,Female,Low,Emergency,Economy,5,Silver,Airport Kiosk,6.887115818647049,4.0,46,0,0,Middle,59
P8322,F1395,United,ATL,ORD,2023-06-06 04:50:55,175,On-time,1251,337.26,55,Male,Medium,Leisure,Business,1,Platinum,Airport Kiosk,8.258950964600523,1.0,28,0,0,Middle,25
P8323,F661,American Airlines,SEA,DFW,2024-07-13 15:30:54,213,On-time,968,368.04,37,Male,Medium,Business,Premium Economy,1,Gold,Airport Kiosk,8.613035771825734,10.0,119,0,0,Aisle,109
P8324,F1347,United,SEA,JFK,2023-06-10 17:55:23,236,On-time,1117,424.43,58,Male,Low,Family,Economy,2,Silver,Online,8.47110455276503,5.0,59,0,0,Middle,111
P8327,F1045,United,ATL,SEA,2024-07-26 04:44:17,96,On-time,1469,463.9,54,Male,Medium,Family,Economy,2,Platinum,Mobile App,7.358182361924647,4.0,36,0,1,Window,35
P8328,F1771,United,LAX,DEN,2024-05-15 01:02:41,127,On-time,1038,355.13,62,Male,Medium,Leisure,Economy,0,Silver,Mobile App,7.966310011657131,16.0,115,0,0,Aisle,120
P8330,F608,Southwest,SFO,DEN,2024-04-12 00:57:16,225,On-time,1106,330.95,54,Female,High,Emergency,Business,0,Silver,Desk,9.08513510887741,0.0,89,0,0,Window,42
P8331,F1502,JetBlue,DEN,ORD,2025-04-13 07:44:10,207,On-time,1285,387.55,44,Female,High,Emergency,Economy,0,Silver,Mobile App,7.861058867762901,1.0,92,0,0,Window,5
P8333,F17,Southwest,LAX,DFW,2025-02-23 05:28:27,188,On-time,963,301.72,31,Female,High,Emergency,Economy,0,Silver,Desk,7.902172863437183,10.0,21,0,1,Aisle,68
P8339,F125,American Airlines,JFK,ATL,2024-05-04 00:17:35,168,On-time,1818,456.94,47,Male,Medium,Leisure,Business,1,Platinum,Desk,8.716087357063648,3.0,118,0,0,Window,42
P8340,F452,Delta,JFK,SEA,2024-06-10 03:54:18,199,On-time,1064,427.63,57,Female,High,Emergency,Economy,2,Silver,Desk,7.34487421808825,7.0,59,0,0,Middle,77
P8341,F954,American Airlines,ORD,SEA,2023-10-09 23:12:01,289,Delayed,701,291.87,75,Female,High,Business,Economy,2,Gold,Airport Kiosk,6.846306244043617,26.0,18,0,0,Middle,27
